pl_gest,data_bon,id_gest,anluna,pct_lcr,id,pl_pr,id_pr,pl_bon,id_bon,retail_product_id,ProductCode,UnitMeasure,SalePrice,SalePriceWithVAT,ManagementWorkplaceId,ManagementId,retail_product_name,tip_zi,perioada_zilei,product_category,y
1,2025-10-21 12:12:22.400,1,202510,1,96586,1,72,1,59992,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-10-21 12:12:22.400,1,202510,1,96580,1,82,1,59992,130,EBA,BUC     ,11.62,12.9,1,1,Crazy Fries with Cheddar Sauce,workday,lunch,side_dish,0
1,2025-10-21 12:12:22.400,1,202510,1,96579,1,63,1,59992,117,EBA,BUC     ,43.15,47.9,1,2,Healthy Green Fit Schnitzel,workday,lunch,schnitzel,0
1,2025-10-21 12:12:22.400,1,202510,1,96584,1,54,1,59992,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-10-21 12:12:22.400,1,202510,1,96585,1,10108,1,59992,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,0
1,2025-10-21 12:12:22.400,1,202510,1,96581,1,10111,1,59992,10187,GAA,BUC     ,9.92,12.0,1,2,Pepsi Twist Can 0.33L,workday,lunch,drink,0
1,2025-10-21 12:16:15.010,1,202510,1,96599,1,71,1,59994,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-21 12:16:15.010,1,202510,1,96594,1,71,1,59994,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-21 12:16:15.010,1,202510,1,96592,1,54,1,59994,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-21 12:16:15.010,1,202510,1,96597,1,60,1,59994,113,EBA,BUC     ,25.14,27.9,1,1,Breaded Chicken Schnitzel,workday,lunch,schnitzel,1
1,2025-10-21 12:16:15.010,1,202510,1,96591,1,10102,1,59994,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-10-21 12:16:15.010,1,202510,1,96596,1,93,1,59994,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,lunch,drink,1
1,2025-10-21 12:16:15.010,1,202510,1,96598,1,10108,1,59994,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,1
1,2025-10-21 12:16:15.010,1,202510,1,96593,1,10109,1,59994,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-10-21 12:18:49.463,1,202510,1,96602,1,93,1,59995,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,lunch,drink,0
1,2025-10-21 12:18:49.463,1,202510,1,96603,1,54,1,59995,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-10-21 12:18:49.463,1,202510,1,96605,1,72,1,59995,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-10-21 12:18:49.463,1,202510,1,96604,1,10109,1,59995,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,0
1,2025-10-21 12:31:47.013,1,202510,1,96624,1,81,1,60003,129,EBA,BUC     ,22.43,24.9,1,1,Crazy Fries with Parmesan,workday,lunch,side_dish,1
1,2025-10-21 12:31:47.013,1,202510,1,96625,1,71,1,60003,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-21 12:31:47.013,1,202510,1,96626,1,54,1,60003,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-21 12:53:34.273,1,202510,1,96651,1,54,1,60009,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-21 12:53:34.273,1,202510,1,96653,1,71,1,60009,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-21 12:53:34.273,1,202510,1,96652,1,10109,1,60009,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-10-21 12:53:34.273,1,202510,1,96650,1,10103,1,60009,10160,GAA,BUC     ,7.44,9.0,1,1,Mountain Dew 0.25L Doze,workday,lunch,drink,1
1,2025-10-21 14:04:57.180,1,202510,1,96676,1,74,1,60016,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,workday,lunch,sauce,0
1,2025-10-21 14:04:57.180,1,202510,1,96674,1,54,1,60016,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-10-21 14:04:57.180,1,202510,1,96673,1,93,1,60016,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,lunch,drink,0
1,2025-10-21 14:04:57.180,1,202510,1,96675,1,10109,1,60016,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,0
1,2025-10-21 14:08:12.213,1,202510,1,96679,1,93,1,60017,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,lunch,drink,1
1,2025-10-21 14:08:12.213,1,202510,1,96680,1,54,1,60017,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-21 14:08:12.213,1,202510,1,96683,1,9,1,60017,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,1
1,2025-10-21 14:08:12.213,1,202510,1,96682,1,71,1,60017,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-21 14:08:12.213,1,202510,1,96681,1,10109,1,60017,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-10-21 14:40:45.133,1,202510,1,96694,1,92,1,60020,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,lunch,drink,1
1,2025-10-21 14:40:45.133,1,202510,1,96697,1,71,1,60020,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-21 14:40:45.133,1,202510,1,96698,1,9,1,60020,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,1
1,2025-10-21 14:40:45.133,1,202510,1,96695,1,54,1,60020,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-21 14:40:45.133,1,202510,1,96696,1,10108,1,60020,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,1
1,2025-10-21 14:59:21.057,1,202510,1,96707,1,92,1,60022,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,lunch,drink,1
1,2025-10-21 14:59:21.057,1,202510,1,96708,1,54,1,60022,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-21 14:59:21.057,1,202510,1,96711,1,9,1,60022,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,1
1,2025-10-21 14:59:21.057,1,202510,1,96710,1,71,1,60022,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-21 14:59:21.057,1,202510,1,96709,1,10108,1,60022,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,1
1,2025-10-21 15:00:18.613,1,202510,1,96718,1,9,1,60023,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,0
1,2025-10-21 15:00:18.613,1,202510,1,96715,1,54,1,60023,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-10-21 15:00:18.613,1,202510,1,96717,1,72,1,60023,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-10-21 15:00:18.613,1,202510,1,96714,1,10102,1,60023,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,0
1,2025-10-21 15:00:18.613,1,202510,1,96716,1,10108,1,60023,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,0
1,2025-10-21 17:06:52.940,1,202510,1,96737,1,62,1,60027,116,EBA,BUC     ,37.75,41.9,1,2,Green Fit Schnitzel,workday,evening,schnitzel,1
1,2025-10-21 17:06:52.940,1,202510,1,96736,1,71,1,60027,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,evening,sauce,1
1,2025-10-21 17:06:52.940,1,202510,1,96734,1,54,1,60027,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,1
1,2025-10-21 17:06:52.940,1,202510,1,96733,1,92,1,60027,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,evening,drink,1
1,2025-10-21 17:06:52.940,1,202510,1,96735,1,10109,1,60027,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,1
1,2025-10-22 11:47:40.557,1,202510,1,96844,1,93,1,60050,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,morning,drink,1
1,2025-10-22 11:47:40.557,1,202510,1,96845,1,54,1,60050,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,morning,schnitzel,1
1,2025-10-22 11:47:40.557,1,202510,1,96848,1,9,1,60050,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,morning,packaging,1
1,2025-10-22 11:47:40.557,1,202510,1,96847,1,71,1,60050,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,morning,sauce,1
1,2025-10-22 11:47:40.557,1,202510,1,96846,1,10109,1,60050,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,morning,side_dish,1
1,2025-10-22 11:50:25.113,1,202510,1,96865,1,10102,1,60053,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,morning,drink,1
1,2025-10-22 11:50:25.113,1,202510,1,96869,1,9,1,60053,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,morning,packaging,1
1,2025-10-22 11:50:25.113,1,202510,1,96866,1,54,1,60053,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,morning,schnitzel,1
1,2025-10-22 11:50:25.113,1,202510,1,96868,1,71,1,60053,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,morning,sauce,1
1,2025-10-22 11:50:25.113,1,202510,1,96867,1,10109,1,60053,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,morning,side_dish,1
1,2025-10-22 12:10:19.037,1,202510,1,96906,1,71,1,60063,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-22 12:10:19.037,1,202510,1,96904,1,54,1,60063,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-22 12:10:19.037,1,202510,1,96903,1,10102,1,60063,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-10-22 12:10:19.037,1,202510,1,96905,1,10109,1,60063,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-10-22 12:13:39.150,1,202510,1,96916,1,54,1,60065,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-10-22 12:13:39.150,1,202510,1,96918,1,72,1,60065,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-10-22 12:13:39.150,1,202510,1,96915,1,92,1,60065,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,lunch,drink,0
1,2025-10-22 12:13:39.150,1,202510,1,96917,1,10109,1,60065,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,0
1,2025-10-22 12:15:16.950,1,202510,1,96921,1,92,1,60066,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,lunch,drink,1
1,2025-10-22 12:15:16.950,1,202510,1,96922,1,54,1,60066,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-22 12:15:16.950,1,202510,1,96924,1,71,1,60066,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-22 12:15:16.950,1,202510,1,96923,1,10108,1,60066,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,1
1,2025-10-22 12:16:14.607,1,202510,1,96930,1,71,1,60067,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-22 12:16:14.607,1,202510,1,96928,1,54,1,60067,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-22 12:16:14.607,1,202510,1,96927,1,92,1,60067,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,lunch,drink,1
1,2025-10-22 12:16:14.607,1,202510,1,96929,1,10109,1,60067,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-10-22 12:29:13.063,1,202510,1,96946,1,54,1,60072,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-10-22 12:29:13.063,1,202510,1,96948,1,72,1,60072,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,lunch,sauce,0
1,2025-10-22 12:29:13.063,1,202510,1,96945,1,92,1,60072,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,lunch,drink,0
1,2025-10-22 12:29:13.063,1,202510,1,96947,1,10109,1,60072,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,0
1,2025-10-22 12:37:30.973,1,202510,1,96951,1,81,1,60074,129,EBA,BUC     ,22.43,24.9,1,1,Crazy Fries with Parmesan,workday,lunch,side_dish,0
1,2025-10-22 12:37:30.973,1,202510,1,96952,1,54,1,60074,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,0
1,2025-10-22 13:43:43.810,1,202510,1,97003,1,92,1,60084,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,lunch,drink,1
1,2025-10-22 13:43:43.810,1,202510,1,97007,1,9,1,60084,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,1
1,2025-10-22 13:43:43.810,1,202510,1,97004,1,54,1,60084,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-22 13:43:43.810,1,202510,1,97006,1,71,1,60084,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-22 13:43:43.810,1,202510,1,97005,1,10109,1,60084,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-10-22 13:43:43.810,1,202510,1,97008,1,10116,1,60084,10189,EBA,BUC     ,23.33,25.9,1,1,Crazy Fries with Cheddar Sauce and bacon,workday,lunch,side_dish,1
1,2025-10-22 18:12:01.920,1,202510,1,97061,1,85,1,60101,10174,EBA,BUC     ,7.12,7.9,1,2,Extra parmezan,workday,evening,extra,0
1,2025-10-22 18:12:01.920,1,202510,1,97060,1,54,1,60101,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,0
1,2025-10-22 18:12:01.920,1,202510,1,97063,1,96,1,60101,146,GAA,BUC     ,10.33,12.5,1,2,Prigat Still Orange 0.25L,workday,evening,drink,0
1,2025-10-22 18:12:01.920,1,202510,1,97062,1,10109,1,60101,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,0
1,2025-10-22 18:46:29.543,1,202510,1,97072,1,93,1,60104,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,evening,drink,0
1,2025-10-22 18:46:29.543,1,202510,1,97075,1,72,1,60104,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,evening,sauce,0
1,2025-10-22 18:46:29.543,1,202510,1,97073,1,54,1,60104,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,0
1,2025-10-22 18:46:29.543,1,202510,1,97074,1,10109,1,60104,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,0
1,2025-10-22 20:02:22.110,1,202510,1,97114,1,72,1,60112,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,evening,sauce,0
1,2025-10-22 20:02:22.110,1,202510,1,97112,1,54,1,60112,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,0
1,2025-10-22 20:02:22.110,1,202510,1,97111,1,93,1,60112,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,evening,drink,0
1,2025-10-22 20:02:22.110,1,202510,1,97113,1,10109,1,60112,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,0
1,2025-10-22 20:22:34.723,1,202510,1,97132,1,10102,1,60116,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,evening,drink,1
1,2025-10-22 20:22:34.723,1,202510,1,97137,1,10102,1,60116,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,evening,drink,1
1,2025-10-22 20:22:34.723,1,202510,1,97140,1,77,1,60116,137,EBA,BUC     ,7.12,7.9,1,2,Blueberry Sauce,workday,evening,sauce,1
1,2025-10-22 20:22:34.723,1,202510,1,97142,1,79,1,60116,127,EBA,BUC     ,23.33,25.9,1,1,Mac & Cheese with Crispy Bacon,workday,evening,main_dish,1
1,2025-10-22 20:22:34.723,1,202510,1,97141,1,85,1,60116,10174,EBA,BUC     ,7.12,7.9,1,2,Extra parmezan,workday,evening,extra,1
1,2025-10-22 20:22:34.723,1,202510,1,97138,1,60,1,60116,113,EBA,BUC     ,25.14,27.9,1,1,Breaded Chicken Schnitzel,workday,evening,schnitzel,1
1,2025-10-22 20:22:34.723,1,202510,1,97133,1,54,1,60116,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,1
1,2025-10-22 20:22:34.723,1,202510,1,97144,1,9,1,60116,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,evening,packaging,1
1,2025-10-22 20:22:34.723,1,202510,1,97135,1,71,1,60116,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,evening,sauce,1
1,2025-10-22 20:22:34.723,1,202510,1,97139,1,10108,1,60116,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,evening,side_dish,1
1,2025-10-22 20:22:34.723,1,202510,1,97134,1,10108,1,60116,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,evening,side_dish,1
1,2025-10-22 20:22:34.723,1,202510,1,97143,1,10117,1,60116,10190,EBA,BUC     ,17.93,19.9,1,1,Crazy peaches,workday,evening,dessert,1
1,2025-10-22 20:32:51.130,1,202510,1,97161,1,71,1,60118,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,evening,sauce,1
1,2025-10-22 20:32:51.130,1,202510,1,97159,1,54,1,60118,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,evening,schnitzel,1
1,2025-10-22 20:32:51.130,1,202510,1,97162,1,85,1,60118,10174,EBA,BUC     ,7.12,7.9,1,2,Extra parmezan,workday,evening,extra,1
1,2025-10-22 20:32:51.130,1,202510,1,97156,1,85,1,60118,10174,EBA,BUC     ,7.12,7.9,1,2,Extra parmezan,workday,evening,extra,1
1,2025-10-22 20:32:51.130,1,202510,1,97163,1,80,1,60118,128,EBA,BUC     ,23.33,25.9,1,1,Mac & Cheese with Jalapeno and Tomato Sauce,workday,evening,main_dish,1
1,2025-10-22 20:32:51.130,1,202510,1,97164,1,98,1,60118,148,GAA,BUC     ,9.92,12.0,1,2,7Up Lemon Lime 0.33L,workday,evening,drink,1
1,2025-10-22 20:32:51.130,1,202510,1,97160,1,10109,1,60118,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,evening,side_dish,1
1,2025-10-22 20:32:51.130,1,202510,1,97158,1,10103,1,60118,10160,GAA,BUC     ,7.44,9.0,1,1,Mountain Dew 0.25L Doze,workday,evening,drink,1
1,2025-10-23 10:18:23.247,1,202510,1,97171,1,61,1,60120,115,EBA,BUC     ,43.15,47.9,1,2,Margherita Pizza Schnitzel,workday,morning,schnitzel,1
1,2025-10-23 10:18:23.247,1,202510,1,97172,1,71,1,60120,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,morning,sauce,1
1,2025-10-23 10:18:23.247,1,202510,1,97175,1,71,1,60120,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,morning,sauce,1
1,2025-10-23 10:18:23.247,1,202510,1,97178,1,54,1,60120,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,morning,schnitzel,1
1,2025-10-23 10:18:23.247,1,202510,1,97180,1,77,1,60120,137,EBA,BUC     ,7.12,7.9,1,2,Blueberry Sauce,workday,morning,sauce,1
1,2025-10-23 10:18:23.247,1,202510,1,97174,1,83,1,60120,10172,EBA,BUC     ,5.32,5.9,1,1,Extra bacon,workday,morning,extra,1
1,2025-10-23 10:18:23.247,1,202510,1,97177,1,10102,1,60120,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,morning,drink,1
1,2025-10-23 10:18:23.247,1,202510,1,97173,1,93,1,60120,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,workday,morning,drink,1
1,2025-10-23 10:18:23.247,1,202510,1,97179,1,10108,1,60120,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,morning,side_dish,1
1,2025-10-23 10:59:49.693,1,202510,1,97196,1,54,1,60123,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,morning,schnitzel,0
1,2025-10-23 10:59:49.693,1,202510,1,97198,1,74,1,60123,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,workday,morning,sauce,0
1,2025-10-23 10:59:49.693,1,202510,1,97197,1,10109,1,60123,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,morning,side_dish,0
1,2025-10-23 10:59:49.693,1,202510,1,97195,1,10103,1,60123,10160,GAA,BUC     ,7.44,9.0,1,1,Mountain Dew 0.25L Doze,workday,morning,drink,0
1,2025-10-23 11:32:40.527,1,202510,1,97204,1,72,1,60124,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,workday,morning,sauce,0
1,2025-10-23 11:32:40.527,1,202510,1,97201,1,92,1,60124,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,workday,morning,drink,0
1,2025-10-23 11:32:40.527,1,202510,1,97202,1,54,1,60124,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,morning,schnitzel,0
1,2025-10-23 11:32:40.527,1,202510,1,97203,1,10109,1,60124,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,morning,side_dish,0
1,2025-10-23 12:14:57.097,2,202510,1,97231,1,54,1,60130,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-23 12:14:57.097,2,202510,1,97233,1,71,1,60130,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-23 12:14:57.097,2,202510,1,97229,1,79,1,60130,127,EBA,BUC     ,23.33,25.9,1,1,Mac & Cheese with Crispy Bacon,workday,lunch,main_dish,1
1,2025-10-23 12:14:57.097,2,202510,1,97228,1,78,1,60130,138,EBA,BUC     ,16.13,17.9,1,2,Arugula Salad with Cherry Tomatoes and Parmesan,workday,lunch,salad,1
1,2025-10-23 12:14:57.097,2,202510,1,97232,1,10109,1,60130,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-10-23 12:14:57.097,2,202510,1,97502,1,10103,1,60130,10160,GAA,BUC     ,7.44,9.0,1,1,Mountain Dew 0.25L Doze,workday,lunch,drink,1
1,2025-10-23 12:22:02.350,1,202510,1,97324,1,71,1,60140,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-23 12:22:02.350,1,202510,1,97322,1,54,1,60140,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-23 12:22:02.350,1,202510,1,97321,1,10102,1,60140,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-10-23 12:22:02.350,1,202510,1,97323,1,10109,1,60140,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,workday,lunch,side_dish,1
1,2025-10-23 12:25:18.943,1,202510,1,97395,1,10102,1,60145,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-10-23 12:25:18.943,1,202510,1,97405,1,10102,1,60145,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-10-23 12:25:18.943,1,202510,1,97400,1,10102,1,60145,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,workday,lunch,drink,1
1,2025-10-23 12:25:18.943,1,202510,1,97401,1,54,1,60145,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-23 12:25:18.943,1,202510,1,97406,1,54,1,60145,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-23 12:25:18.943,1,202510,1,97396,1,54,1,60145,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,workday,lunch,schnitzel,1
1,2025-10-23 12:25:18.943,1,202510,1,97409,1,9,1,60145,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,workday,lunch,packaging,1
1,2025-10-23 12:25:18.943,1,202510,1,97408,1,71,1,60145,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,workday,lunch,sauce,1
1,2025-10-23 12:25:18.943,1,202510,1,97403,1,77,1,60145,137,EBA,BUC     ,7.12,7.9,1,2,Blueberry Sauce,workday,lunch,sauce,1
1,2025-10-23 12:25:18.943,1,202510,1,97398,1,74,1,60145,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,workday,lunch,sauce,1
1,2025-10-23 12:25:18.943,1,202510,1,97402,1,10108,1,60145,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,workday,lunch,side_dish,1
